is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)",Дисциплинированность (СК) (593_4),"Личные установки и ценности, мировоззрение (2043_4)",Выполнение конструктивных расчетов (5545_35),Знание компьютерных программ (3753_35),Внимательность (СК) (536_4),Разработка рабочей конструкторской документации (5537_35),Знания SCAD (5251_10),Английский язык (ЯС) (1918_32),Разработка проектной документации (5541_35),Навыки трехмерного моделирования (5475_35),Умение работать в САПР (5244_35),"Саморазвитие, обучаемость (СК) (604_4)",Знание нормативной и методической документации (4566_35),Командность (СК) (1371_4),Подготовка чертежей по специальности или профилю работы (7181_10),"Организаторские способности, лидерство (СК) (393_4)",Коммуникабельность (СК) (617_4),Руководство конструкторским отделом (5674_35),Кропотливость (СК) (623_4),Разработка технических заданий (5551_35),Руководство проектными работами (6044_35),Разработка конструкторской документации (7077_10),Конструкторское сопровождение опытного и серийного производства (5518_35),Проверка проектной и конструкторской документации (5652_35),Стрессоустойчивость (СК) (601_4),Чтение схем/чертежей (ОПТ) (3032_36),Аккуратность (СК) (575_4),Согласование конструкторской документации (5543_35),Знание ЕСКД (7062_10),Навык работы с офисными компьютерными программами (5249_35)
True,1.0,Кировская область,1,False,35000.0,35000.0,7031.7821,3440.4086,2153.235,2089.6708,1883.0874,1843.3598,1692.395,1303.0647,1096.4813,969.353,874.0068,770.7151,730.9875,715.0965,651.5323,580.0227,556.1862,548.2406,540.2951,532.3496,508.5131,500.5675,492.622,492.622,452.8944,437.0034,429.0579,421.1124,421.1124,421.1124,421.1124
True,1.0,Ханты-Мансийский автономный округ — Югра,1,False,30000.0,50000.0,10045.403,4914.8695,3076.0499,2985.244,2690.1249,2633.3712,2417.7072,1861.521,1566.4018,1384.79,1248.5812,1101.0216,1044.2679,1021.5664,930.7605,828.6039,794.5516,783.2009,771.8502,760.4994,726.4472,715.0965,703.7457,703.7457,646.9921,624.2906,612.9398,601.5891,601.5891,601.5891,601.5891
True,1.0,Липецкая область,1,False,35000.0,35000.0,7031.7821,3440.4086,2153.235,2089.6708,1883.0874,1843.3598,1692.395,1303.0647,1096.4813,969.353,874.0068,770.7151,730.9875,715.0965,651.5323,580.0227,556.1862,548.2406,540.2951,532.3496,508.5131,500.5675,492.622,492.622,452.8944,437.0034,429.0579,421.1124,421.1124,421.1124,421.1124
True,1.0,Приморский край,1,False,60000.0,60000.0,12054.4835,5897.8434,3691.2599,3582.2928,3228.1498,3160.0454,2901.2486,2233.8252,1879.6822,1661.748,1498.2974,1321.2259,1253.1215,1225.8797,1116.9126,994.3246,953.462,939.8411,926.2202,912.5993,871.7367,858.1158,844.4949,844.4949,776.3905,749.1487,735.5278,721.9069,721.9069,721.9069,721.9069
True,1.0,Ярославская область,1,False,40000.0,50000.0,10045.403,4914.8695,3076.0499,2985.244,2690.1249,2633.3712,2417.7072,1861.521,1566.4018,1384.79,1248.5812,1101.0216,1044.2679,1021.5664,930.7605,828.6039,794.5516,783.2009,771.8502,760.4994,726.4472,715.0965,703.7457,703.7457,646.9921,624.2906,612.9398,601.5891,601.5891,601.5891,601.5891
True,1.0,Волгоградская область,2,False,40000.0,45000.0,9040.8627,4423.3825,2768.4449,2686.7196,2421.1124,2370.0341,2175.9364,1675.3689,1409.7616,1246.311,1123.723,990.9194,939.8411,919.4098,837.6844,745.7435,715.0965,704.8808,694.6652,684.4495,653.8025,643.5868,633.3712,633.3712,582.2928,561.8615,551.6459,541.4302,541.4302,541.4302,541.4302
True,1.0,Вологодская область,1,False,40000.0,40000.0,8036.3224,3931.8956,2460.84,2388.1952,2152.0999,2106.6969,1934.1657,1489.2168,1253.1215,1107.832,998.8649,880.8173,835.4143,817.2531,744.6084,662.8831,635.6413,626.5607,617.4801,608.3995,581.1578,572.0772,562.9966,562.9966,517.5936,499.4325,490.3519,481.2713,481.2713,481.2713,481.2713
True,1.0,Ульяновская область,1,False,31000.0,45000.0,9040.8627,4423.3825,2768.4449,2686.7196,2421.1124,2370.0341,2175.9364,1675.3689,1409.7616,1246.311,1123.723,990.9194,939.8411,919.4098,837.6844,745.7435,715.0965,704.8808,694.6652,684.4495,653.8025,643.5868,633.3712,633.3712,582.2928,561.8615,551.6459,541.4302,541.4302,541.4302,541.4302
True,1.0,Оренбургская область,2,False,35000.0,35000.0,7031.7821,3440.4086,2153.235,2089.6708,1883.0874,1843.3598,1692.395,1303.0647,1096.4813,969.353,874.0068,770.7151,730.9875,715.0965,651.5323,580.0227,556.1862,548.2406,540.2951,532.3496,508.5131,500.5675,492.622,492.622,452.8944,437.0034,429.0579,421.1124,421.1124,421.1124,421.1124
True,1.0,Ивановская область,1,False,30000.0,90000.0,18081.7253,8846.765,5536.8899,5373.4393,4842.2247,4740.0681,4351.8729,3350.7378,2819.5233,2492.622,2247.4461,1981.8388,1879.6822,1838.8195,1675.3689,1491.4869,1430.193,1409.7616,1389.3303,1368.899,1307.605,1287.1737,1266.7423,1266.7423,1164.5857,1123.723,1103.2917,1082.8604,1082.8604,1082.8604,1082.8604
True,1.0,Курганская область,1,False,40000.0,50000.0,10045.403,4914.8695,3076.0499,2985.244,2690.1249,2633.3712,2417.7072,1861.521,1566.4018,1384.79,1248.5812,1101.0216,1044.2679,1021.5664,930.7605,828.6039,794.5516,783.2009,771.8502,760.4994,726.4472,715.0965,703.7457,703.7457,646.9921,624.2906,612.9398,601.5891,601.5891,601.5891,601.5891
True,1.0,Ставропольский край,2,False,35000.0,70000.0,14063.5641,6880.8173,4306.4699,4179.3417,3766.1748,3686.7196,3384.79,2606.1294,2192.9625,1938.706,1748.0136,1541.4302,1461.975,1430.193,1303.0647,1160.0454,1112.3723,1096.4813,1080.5902,1064.6992,1017.0261,1001.1351,985.244,985.244,905.7889,874.0068,858.1158,842.2247,842.2247,842.2247,842.2247
True,1.0,Тюменская область,1,False,50000.0,60000.0,12054.4835,5897.8434,3691.2599,3582.2928,3228.1498,3160.0454,2901.2486,2233.8252,1879.6822,1661.748,1498.2974,1321.2259,1253.1215,1225.8797,1116.9126,994.3246,953.462,939.8411,926.2202,912.5993,871.7367,858.1158,844.4949,844.4949,776.3905,749.1487,735.5278,721.9069,721.9069,721.9069,721.9069
True,1.0,Кемеровская область,1,False,25000.0,50000.0,10045.403,4914.8695,3076.0499,2985.244,2690.1249,2633.3712,2417.7072,1861.521,1566.4018,1384.79,1248.5812,1101.0216,1044.2679,1021.5664,930.7605,828.6039,794.5516,783.2009,771.8502,760.4994,726.4472,715.0965,703.7457,703.7457,646.9921,624.2906,612.9398,601.5891,601.5891,601.5891,601.5891
True,1.0,Республика Саха (Якутия),1,False,40000.0,40000.0,8036.3224,3931.8956,2460.84,2388.1952,2152.0999,2106.6969,1934.1657,1489.2168,1253.1215,1107.832,998.8649,880.8173,835.4143,817.2531,744.6084,662.8831,635.6413,626.5607,617.4801,608.3995,581.1578,572.0772,562.9966,562.9966,517.5936,499.4325,490.3519,481.2713,481.2713,481.2713,481.2713
True,1.0,Амурская область,1,False,50000.0,60000.0,12054.4835,5897.8434,3691.2599,3582.2928,3228.1498,3160.0454,2901.2486,2233.8252,1879.6822,1661.748,1498.2974,1321.2259,1253.1215,1225.8797,1116.9126,994.3246,953.462,939.8411,926.2202,912.5993,871.7367,858.1158,844.4949,844.4949,776.3905,749.1487,735.5278,721.9069,721.9069,721.9069,721.9069
True,1.0,Республика Бурятия,1,False,50000.0,50000.0,10045.403,4914.8695,3076.0499,2985.244,2690.1249,2633.3712,2417.7072,1861.521,1566.4018,1384.79,1248.5812,1101.0216,1044.2679,1021.5664,930.7605,828.6039,794.5516,783.2009,771.8502,760.4994,726.4472,715.0965,703.7457,703.7457,646.9921,624.2906,612.9398,601.5891,601.5891,601.5891,601.5891
True,1.0,Астраханская область,1,False,40000.0,40000.0,8036.3224,3931.8956,2460.84,2388.1952,2152.0999,2106.6969,1934.1657,1489.2168,1253.1215,1107.832,998.8649,880.8173,835.4143,817.2531,744.6084,662.8831,635.6413,626.5607,617.4801,608.3995,581.1578,572.0772,562.9966,562.9966,517.5936,499.4325,490.3519,481.2713,481.2713,481.2713,481.2713
True,1.0,Республика Калмыкия,1,False,40000.0,40000.0,8036.3224,3931.8956,2460.84,2388.1952,2152.0999,2106.6969,1934.1657,1489.2168,1253.1215,1107.832,998.8649,880.8173,835.4143,817.2531,744.6084,662.8831,635.6413,626.5607,617.4801,608.3995,581.1578,572.0772,562.9966,562.9966,517.5936,499.4325,490.3519,481.2713,481.2713,481.2713,481.2713
True,1.0,Ямало-Ненецкий автономный округ,1,False,55000.0,55000.0,11049.9432,5406.3564,3383.6549,3283.7684,2959.1373,2896.7083,2659.4779,2047.6731,1723.042,1523.269,1373.4393,1211.1237,1148.6947,1123.723,1023.8365,911.4642,874.0068,861.521,849.0352,836.5494,799.0919,786.6061,774.1203,774.1203,711.6913,686.7196,674.2338,661.748,661.748,661.748,661.748
True,1.0,Забайкальский край,1,False,80000.0,80000.0,16072.6447,7863.7911,4921.6799,4776.3905,4304.1998,4213.3939,3868.3314,2978.4336,2506.2429,2215.664,1997.7299,1761.6345,1670.8286,1634.5062,1489.2168,1325.7662,1271.2826,1253.1215,1234.9603,1216.7991,1162.3156,1144.1544,1125.9932,1125.9932,1035.1873,998.8649,980.7037,962.5426,962.5426,962.5426,962.5426
True,1.0,Магаданская область,1,False,127000.0,127000.0,25515.3235,12483.7684,7813.1669,7582.5199,6832.9171,6688.7628,6140.9762,4728.2633,3978.6606,3517.3666,3171.3961,2796.5948,2652.4404,2594.7787,2364.1317,2104.6538,2018.1612,1989.3303,1960.4994,1931.6686,1845.1759,1816.3451,1787.5142,1787.5142,1643.3598,1585.6981,1556.8672,1528.0363,1528.0363,1528.0363,1528.0363
True,0.0,Свердловская область,0,False,35000.0,50000.0,10045.403,4914.8695,3076.0499,2985.244,2690.1249,2633.3712,2417.7072,1861.521,1566.4018,1384.79,1248.5812,1101.0216,1044.2679,1021.5664,930.7605,828.6039,794.5516,783.2009,771.8502,760.4994,726.4472,715.0965,703.7457,703.7457,646.9921,624.2906,612.9398,601.5891,601.5891,601.5891,601.5891
True,0.0,Омская область,1,False,45000.0,45000.0,9040.8627,4423.3825,2768.4449,2686.7196,2421.1124,2370.0341,2175.9364,1675.3689,1409.7616,1246.311,1123.723,990.9194,939.8411,919.4098,837.6844,745.7435,715.0965,704.8808,694.6652,684.4495,653.8025,643.5868,633.3712,633.3712,582.2928,561.8615,551.6459,541.4302,541.4302,541.4302,541.4302
True,0.0,Самарская область,0,False,45000.0,45000.0,9040.8627,4423.3825,2768.4449,2686.7196,2421.1124,2370.0341,2175.9364,1675.3689,1409.7616,1246.311,1123.723,990.9194,939.8411,919.4098,837.6844,745.7435,715.0965,704.8808,694.6652,684.4495,653.8025,643.5868,633.3712,633.3712,582.2928,561.8615,551.6459,541.4302,541.4302,541.4302,541.4302
True,0.0,Республика Башкортостан,0,False,30000.0,45000.0,9040.8627,4423.3825,2768.4449,2686.7196,2421.1124,2370.0341,2175.9364,1675.3689,1409.7616,1246.311,1123.723,990.9194,939.8411,919.4098,837.6844,745.7435,715.0965,704.8808,694.6652,684.4495,653.8025,643.5868,633.3712,633.3712,582.2928,561.8615,551.6459,541.4302,541.4302,541.4302,541.4302
True,0.0,Красноярский край,1,False,35000.0,35000.0,7031.7821,3440.4086,2153.235,2089.6708,1883.0874,1843.3598,1692.395,1303.0647,1096.4813,969.353,874.0068,770.7151,730.9875,715.0965,651.5323,580.0227,556.1862,548.2406,540.2951,532.3496,508.5131,500.5675,492.622,492.622,452.8944,437.0034,429.0579,421.1124,421.1124,421.1124,421.1124
True,0.0,Челябинская область,0,False,45000.0,45000.0,9040.8627,4423.3825,2768.4449,2686.7196,2421.1124,2370.0341,2175.9364,1675.3689,1409.7616,1246.311,1123.723,990.9194,939.8411,919.4098,837.6844,745.7435,715.0965,704.8808,694.6652,684.4495,653.8025,643.5868,633.3712,633.3712,582.2928,561.8615,551.6459,541.4302,541.4302,541.4302,541.4302
True,0.0,Пензенская область,1,False,45000.0,45000.0,9040.8627,4423.3825,2768.4449,2686.7196,2421.1124,2370.0341,2175.9364,1675.3689,1409.7616,1246.311,1123.723,990.9194,939.8411,919.4098,837.6844,745.7435,715.0965,704.8808,694.6652,684.4495,653.8025,643.5868,633.3712,633.3712,582.2928,561.8615,551.6459,541.4302,541.4302,541.4302,541.4302
True,0.0,Республика Татарстан,0,False,30000.0,45000.0,9040.8627,4423.3825,2768.4449,2686.7196,2421.1124,2370.0341,2175.9364,1675.3689,1409.7616,1246.311,1123.723,990.9194,939.8411,919.4098,837.6844,745.7435,715.0965,704.8808,694.6652,684.4495,653.8025,643.5868,633.3712,633.3712,582.2928,561.8615,551.6459,541.4302,541.4302,541.4302,541.4302
True,0.0,Тверская область,1,False,50000.0,50000.0,10045.403,4914.8695,3076.0499,2985.244,2690.1249,2633.3712,2417.7072,1861.521,1566.4018,1384.79,1248.5812,1101.0216,1044.2679,1021.5664,930.7605,828.6039,794.5516,783.2009,771.8502,760.4994,726.4472,715.0965,703.7457,703.7457,646.9921,624.2906,612.9398,601.5891,601.5891,601.5891,601.5891
True,0.0,Брянская область,1,False,30000.0,45000.0,9040.8627,4423.3825,2768.4449,2686.7196,2421.1124,2370.0341,2175.9364,1675.3689,1409.7616,1246.311,1123.723,990.9194,939.8411,919.4098,837.6844,745.7435,715.0965,704.8808,694.6652,684.4495,653.8025,643.5868,633.3712,633.3712,582.2928,561.8615,551.6459,541.4302,541.4302,541.4302,541.4302
True,0.0,Тульская область,1,False,45000.0,45000.0,9040.8627,4423.3825,2768.4449,2686.7196,2421.1124,2370.0341,2175.9364,1675.3689,1409.7616,1246.311,1123.723,990.9194,939.8411,919.4098,837.6844,745.7435,715.0965,704.8808,694.6652,684.4495,653.8025,643.5868,633.3712,633.3712,582.2928,561.8615,551.6459,541.4302,541.4302,541.4302,541.4302
True,0.0,Саратовская область,2,False,45000.0,45000.0,9040.8627,4423.3825,2768.4449,2686.7196,2421.1124,2370.0341,2175.9364,1675.3689,1409.7616,1246.311,1123.723,990.9194,939.8411,919.4098,837.6844,745.7435,715.0965,704.8808,694.6652,684.4495,653.8025,643.5868,633.3712,633.3712,582.2928,561.8615,551.6459,541.4302,541.4302,541.4302,541.4302
True,0.0,Воронежская область,2,False,45000.0,45000.0,9040.8627,4423.3825,2768.4449,2686.7196,2421.1124,2370.0341,2175.9364,1675.3689,1409.7616,1246.311,1123.723,990.9194,939.8411,919.4098,837.6844,745.7435,715.0965,704.8808,694.6652,684.4495,653.8025,643.5868,633.3712,633.3712,582.2928,561.8615,551.6459,541.4302,541.4302,541.4302,541.4302
True,0.0,Ханты-Мансийский автономный округ — Югра,1,False,30000.0,80000.0,16072.6447,7863.7911,4921.6799,4776.3905,4304.1998,4213.3939,3868.3314,2978.4336,2506.2429,2215.664,1997.7299,1761.6345,1670.8286,1634.5062,1489.2168,1325.7662,1271.2826,1253.1215,1234.9603,1216.7991,1162.3156,1144.1544,1125.9932,1125.9932,1035.1873,998.8649,980.7037,962.5426,962.5426,962.5426,962.5426
True,0.0,Волгоградская область,2,False,25000.0,25000.0,5022.7015,2457.4347,1538.025,1492.622,1345.0624,1316.6856,1208.8536,930.7605,783.2009,692.395,624.2906,550.5108,522.1339,510.7832,465.3802,414.3019,397.2758,391.6005,385.9251,380.2497,363.2236,357.5482,351.8729,351.8729,323.496,312.1453,306.4699,300.7946,300.7946,300.7946,300.7946
True,0.0,Вологодская область,1,False,45000.0,45000.0,9040.8627,4423.3825,2768.4449,2686.7196,2421.1124,2370.0341,2175.9364,1675.3689,1409.7616,1246.311,1123.723,990.9194,939.8411,919.4098,837.6844,745.7435,715.0965,704.8808,694.6652,684.4495,653.8025,643.5868,633.3712,633.3712,582.2928,561.8615,551.6459,541.4302,541.4302,541.4302,541.4302
True,0.0,Смоленская область,1,False,45000.0,45000.0,9040.8627,4423.3825,2768.4449,2686.7196,2421.1124,2370.0341,2175.9364,1675.3689,1409.7616,1246.311,1123.723,990.9194,939.8411,919.4098,837.6844,745.7435,715.0965,704.8808,694.6652,684.4495,653.8025,643.5868,633.3712,633.3712,582.2928,561.8615,551.6459,541.4302,541.4302,541.4302,541.4302
True,0.0,Ивановская область,1,False,30000.0,30000.0,6027.2418,2948.9217,1845.63,1791.1464,1614.0749,1580.0227,1450.6243,1116.9126,939.8411,830.874,749.1487,660.6129,626.5607,612.9398,558.4563,497.1623,476.731,469.9205,463.1101,456.2997,435.8683,429.0579,422.2474,422.2474,388.1952,374.5743,367.7639,360.9535,360.9535,360.9535,360.9535
True,0.0,Кемеровская область,1,False,32000.0,32000.0,6429.0579,3145.5165,1968.672,1910.5562,1721.6799,1685.3575,1547.3326,1191.3734,1002.4972,886.2656,799.0919,704.6538,668.3314,653.8025,595.6867,530.3065,508.5131,501.2486,493.9841,486.7196,464.9262,457.6617,450.3973,450.3973,414.0749,399.546,392.2815,385.017,385.017,385.017,385.017
True,0.0,Астраханская область,1,False,20000.0,20000.0,4018.1612,1965.9478,1230.42,1194.0976,1076.0499,1053.3485,967.0829,744.6084,626.5607,553.916,499.4325,440.4086,417.7072,408.6266,372.3042,331.4415,317.8207,313.2804,308.7401,304.1998,290.5789,286.0386,281.4983,281.4983,258.7968,249.7162,245.1759,240.6356,240.6356,240.6356,240.6356
True,0.0,Забайкальский край,1,False,49000.0,60000.0,12054.4835,5897.8434,3691.2599,3582.2928,3228.1498,3160.0454,2901.2486,2233.8252,1879.6822,1661.748,1498.2974,1321.2259,1253.1215,1225.8797,1116.9126,994.3246,953.462,939.8411,926.2202,912.5993,871.7367,858.1158,844.4949,844.4949,776.3905,749.1487,735.5278,721.9069,721.9069,721.9069,721.9069
